row_id,ts,country,city,checksum,secret
R003175,2024-07-10T16:28:00,FRANCE,TOULOUSE,5785d2476b,RQRJBKALZTYHBJA
R003176,2024-07-05T19:16:00,CHILE,SANTIAGO,4b9b794549,_BDTMQEEABNU_DMB
R003177,2024-06-23T11:57:00,AUSTRALIA,MELBOURNE,4517bd80c8,MDXIIQVQPYJ
R003178,2024-06-02T10:26:00,CHILE,ARICA,2899dad10b,AKHAWFIFAOPVWJFT
R003179,2024-06-02T18:06:00,USA,DENVER,445cb3484e,HRSGEQHLAHSQDDTP
R003180,2024-06-18T15:33:00,CHILE,SANTIAGO,c81265c8bb,WZHTSOFUZ_XTBBR
R003181,2024-06-24T00:26:00,USA,BOSTON,6656d88df5,IWHBVMGTVIF
R003182,2024-07-07T06:00:00,UK,MANCHESTER,2d8ec0bf0d,ONUYHYWTCAQZSI
R003183,2024-06-14T15:13:00,AUSTRALIA,SYDNEY,6e5bce6ba4,DBBLBIOSFBGZRHUQXMGY
R003184,2024-06-09T11:05:00,USA,CHICAGO,51dc0b66f2,RGLGTH_J_QWYVCYGRX_IWW
R003185,2024-07-09T09:04:00,KENYA,ELDORET,f8bebcbf13,PIDJQRCCYZJDRM
R003186,2024-06-18T20:03:00,GERMANY,HAMBURG,c43321392d,YVNK_QJTSWWUHSZWPZ
R003187,2024-06-15T22:24:00,UK,BIRMINGHAM,e78312e2d8,WFRVRKMPFMCVAXAZPLCNIN
R003188,2024-07-16T03:31:00,JAPAN,FUKUOKA,ad41f4c123,_BXZSJNIFKWRVWHPBT
R003189,2024-06-28T17:09:00,AUSTRALIA,SYDNEY,57c0480c67,ONDXTXOSXKZBIYMGGYF
R003190,2024-06-09T00:02:00,CANADA,MONTREAL,cd5253fcca,VJVIHNVZISWJH
R003191,2024-06-07T15:41:00,UK,LEEDS,6a667dfd73,YUTGKDYUZIYG_ZTVK
R003192,2024-06-12T02:48:00,GERMANY,BERLIN,652a0c7fcd,DHTYFGLELCM
R003193,2024-06-11T04:54:00,UK,BIRMINGHAM,299bcd7f82,TUVMEX_BPYOF_FL
R003194,2024-07-07T09:50:00,INDIA,RAIPUR,4ac1bf1299,HTIBISQ_TYNDQDS
R003195,2024-06-13T15:24:00,CHILE,VALPARAISO,c7638fb669,BSZKXYQPOWNXGV
R003196,2024-06-18T05:45:00,UK,BIRMINGHAM,ad8b14e4e8,BFNYGDCAAFDKHUI
R003197,2024-07-07T11:38:00,CHILE,SANTIAGO,21e6cd7936,MJAFEDNYPN
R003198,2024-07-13T00:41:00,GERMANY,MUNICH,743a6ab857,PMYMTSIFQNXQSJE
R003199,2024-06-22T05:23:00,CHILE,CONCEPCION,ad41abf325,WQIYHITSXF
R003200,2024-07-10T04:45:00,BRAZIL,SALVADOR,96a1b76bf6,XBZKSNDOTI
R003201,2024-06-07T02:07:00,UK,GLASGOW,37c8593abc,KL_QLZGOLP
R003202,2024-07-04T18:01:00,CHILE,IQUIQUE,8af3ca69a3,JXU_ISQH_IFUQAI
R003203,2024-06-24T04:35:00,AUSTRALIA,PERTH,3c2683ce51,YB_IMYJ_TSV
R003204,2024-07-13T12:30:00,BRAZIL,RECIFE,569f861849,SCE_WEEFK_U
R003205,2024-06-20T06:22:00,BRAZIL,RIO,86ec905e26,GS_MLQVOTJ
R003206,2024-07-14T11:37:00,AUSTRALIA,MELBOURNE,611647caab,HQEEJUV_N_ZSCQSHN
R003207,2024-06-27T08:59:00,INDIA,BHUBANESWAR,e1fd645b7c,RXVAOSIPSGJUVJLYP
R003208,2024-06-07T17:27:00,FRANCE,LYON,16d58f05ae,KZWCTVJBOG
R003209,2024-06-15T02:19:00,GERMANY,BERLIN,0e5ab1c56e,NRRKTYYBSSKQKLDS
R003210,2024-07-03T22:11:00,CHILE,IQUIQUE,e6006920d4,LBUMUEOIEGROXTI
R003211,2024-06-30T01:31:00,CHILE,CONCEPCION,063ed396d9,LQMITLCFMMGPYJIF_ZRWYN
R003212,2024-06-04T04:27:00,UK,GLASGOW,349753c70b,RIZNVSSCFHNXOVKWE_DZ
R003213,2024-06-11T01:12:00,JAPAN,NAGOYA,78360b6247,YGKDHUPNLHJRDIT
R003214,2024-07-10T05:52:00,CANADA,TORONTO,2f9d03c2f2,PIYCUPLXNFTXEVDVOWF
R003215,2024-06-17T13:55:00,USA,SEATTLE,dfa5b009d8,JZBKVWRXBCYK
R003216,2024-07-11T21:13:00,FRANCE,PARIS,5ca55396a6,JEXZBFRFGLXQGRCIBVHOD
R003217,2024-06-10T08:41:00,CHILE,ARICA,220885a10e,VHPGMBDWHFQVEA
R003218,2024-06-26T12:30:00,UK,BIRMINGHAM,2fc8526c17,BJKIX_GJITMCQPCBKTB
R003219,2024-06-01T09:53:00,CHILE,CONCEPCION,142b4bdd1f,TWKMLHEHAF
R003220,2024-07-09T09:46:00,BRAZIL,SAOPAULO,9a57a8b25b,ABODK_MSCGQ
R003221,2024-07-06T10:31:00,AUSTRALIA,MELBOURNE,73d21ea286,UWTBJTYZUWPHUSYWLULJ
R003222,2024-07-07T02:55:00,CHILE,VALPARAISO,07d00f40b3,MWQHBPKHLCWNGSOXX
R003223,2024-06-06T00:43:00,GERMANY,BERLIN,3c059b97de,RCYTLRITNXRXUVUPLNBPP
R003224,2024-06-12T12:39:00,CHILE,IQUIQUE,b428ed16ae,YAKFG_HOPCNFWTXLOUSVTI
R003225,2024-06-14T10:06:00,KENYA,NAIROBI,96f00cd1ca,PUIQXGDDPHRL_U
R003226,2024-06-29T03:01:00,FRANCE,LYON,ee3ec23a96,OWKHOLUO_HZKVHSOGRW
R003227,2024-06-15T15:21:00,BRAZIL,RIO,cf4ccd1192,JRNIWSEL_IDXHKBRO
R003228,2024-06-03T19:05:00,CANADA,TORONTO,1645bf5c67,JSLNZKUXEGOHFZNZV
R003229,2024-07-15T08:15:00,FRANCE,LILLE,bb5d99a83b,ZJIJPDXLFC
R003230,2024-06-26T11:46:00,CHILE,IQUIQUE,afa6be8568,F_JNN_RXTZE
R003231,2024-06-05T12:59:00,CHILE,CONCEPCION,61768d4e80,YUBKRSFPKRMX
R003232,2024-06-30T15:50:00,UK,GLASGOW,0110888024,CZFGD_FKBGOKYGU
R003233,2024-07-10T20:27:00,CHILE,VALPARAISO,127ba80334,URBAGYBFMXT
R003234,2024-06-24T00:46:00,USA,AUSTIN,8e821a17ed,VBXYUJRG_YZB
R003235,2024-06-24T23:32:00,UK,GLASGOW,2864687333,GYRUDXTFPGZRRJD
R003236,2024-06-27T19:40:00,CANADA,TORONTO,870a4eac8b,JGEBFNNOZEVZ_LUYY
R003237,2024-06-15T11:54:00,FRANCE,LYON,fe4ed97d50,RRVJATJBXT
R003238,2024-06-03T23:31:00,JAPAN,SAPPORO,00a2f1fba6,DSOFSRX_SQZ_XAN
R003239,2024-06-05T12:45:00,USA,BOSTON,2d548c3a47,FZJESSU_KL
R003240,2024-06-11T06:30:00,GERMANY,MUNICH,723ae3cb9a,YRSREYLYEYRXKQUEXK_PN
R003241,2024-06-06T09:21:00,BRAZIL,CURITIBA,d3a1d1f4f0,GUNWQZDXDBOHEBJZRC
R003242,2024-06-27T15:14:00,GERMANY,BERLIN,27efa07b91,CLZGGZFHULIPUCY_
R003243,2024-06-24T22:07:00,USA,DENVER,dedee381bd,DBSMGFUOMKVBTZEOGWGC
R003244,2024-06-15T13:20:00,INDIA,DELHI,19f01c1068,HVKJOUEWNTZGTJ
R003245,2024-07-06T06:15:00,UK,GLASGOW,f24c97a7fb,FPCSTV_NH_R
R003246,2024-06-10T05:10:00,CHILE,VALPARAISO,d28cd29f44,PALWUJHDYTNLGFSZQSXQP
R003247,2024-07-15T08:17:00,BRAZIL,SAOPAULO,ef2a850455,VAPRJQVAIMRQ
R003248,2024-06-01T16:19:00,UK,LEEDS,d52be737e5,ADXTYTHNKXCRPJKAOXZ
R003249,2024-07-16T05:11:00,USA,SEATTLE,70fc9418a4,CQN_BLJA_BYNJTB
R003250,2024-07-05T20:14:00,JAPAN,TOKYO,2eb73af6dc,QNPXVENCLYXAXHP
R003251,2024-06-19T17:48:00,UK,MANCHESTER,c959344a2f,JBMNURAYLILSJNOYNQ
R003252,2024-06-17T08:23:00,FRANCE,NICE,85f6269ea7,WAANEWYM_KEL_JO
R003253,2024-06-03T04:16:00,JAPAN,NAGOYA,0c2dc1ef86,TOELBBEGA_PDMQXVYXO
R003254,2024-07-10T12:46:00,AUSTRALIA,SYDNEY,5790ec4ba9,JCFCVJNFNCQLTYANNSZSS
R003255,2024-07-14T02:54:00,UK,LEEDS,85d4fa8790,PSSSUXJZE_UMLG
R003256,2024-06-21T11:36:00,CANADA,TORONTO,ca33cb06bc,QASZYODHKFVFZKEYXKD
R003257,2024-06-29T10:18:00,CANADA,VANCOUVER,6da673a795,MNGIXEXEWMLHAUP
R003258,2024-06-22T20:24:00,UK,GLASGOW,8e711112b2,YYQGCJSVB_QYVU
R003259,2024-06-06T15:34:00,USA,AUSTIN,d48cb6bf8e,ABBCEDJZAKNMSRROHXOY
R003260,2024-06-14T08:38:00,JAPAN,SAPPORO,00148b0c18,WRKZ_XWUFZMPOEKNGIR
R003261,2024-06-11T14:12:00,BRAZIL,CURITIBA,68b1bb5b11,QVDCVYSIEKYKRQ
R003262,2024-06-13T08:42:00,JAPAN,OSAKA,64f0444fee,IGMYICYUFNWRKFLCJVJFV
R003263,2024-06-05T05:41:00,GERMANY,COLOGNE,6ff795034b,MUDTFFLUAAQANFUSJSPNX
R003264,2024-07-04T00:09:00,JAPAN,SAPPORO,729e77ad74,RJUKEJXXSXA
R003265,2024-07-06T21:03:00,KENYA,NAKURU,489a50adc1,SFYHCAJFMEMUZPHKFIV_EY
R003266,2024-07-08T12:57:00,INDIA,GUWAHATI,38421dcc95,EPBJGATYHH
R003267,2024-06-15T08:53:00,KENYA,KISUMU,ff30f2bcd2,QZRWYALPUCDTNBFAYJWB
R003268,2024-07-03T12:33:00,GERMANY,BERLIN,e1f26151cb,TBCBLTPAXFB
R003269,2024-06-29T21:06:00,FRANCE,PARIS,64c50b0b2a,WFEKMZQ_IDE_DXUANZLR
R003270,2024-07-01T07:18:00,AUSTRALIA,ADELAIDE,9951def962,OBMDXJEDABPVERCGKCF
R003271,2024-06-21T23:49:00,FRANCE,LYON,56a6cf4594,AEXXJBAQLQDKB_NQPJ
R003272,2024-07-13T10:01:00,USA,AUSTIN,df859b4f57,JPURVXKKHFPTEOQABPBND
R003273,2024-06-06T01:42:00,CHILE,ARICA,d1ee221c12,JLNYLTVVXYTK
R003274,2024-06-16T08:23:00,JAPAN,NAGOYA,0defd80cee,PDXRNLRASJUDFTEXTDD
R003275,2024-06-28T20:19:00,BRAZIL,RECIFE,94730a107e,VBKMMZCRZVWPUDUU
R003276,2024-07-06T17:45:00,USA,BOSTON,5ea1de1ece,CWTSRZIYHAVODLGNFIR
R003277,2024-06-06T15:20:00,CHILE,CONCEPCION,12f3b70ecc,TFAWUHEWSVIA
R003278,2024-07-12T02:49:00,JAPAN,TOKYO,b08e06f0d9,PDA_OYWN_OLAWGO
R003279,2024-06-03T01:41:00,AUSTRALIA,MELBOURNE,a37b31d2b9,JPPAAGSGKU
R003280,2024-07-03T07:11:00,FRANCE,NICE,ad82a2160b,EPWPSMKEPVI
R003281,2024-06-08T19:55:00,CHILE,SANTIAGO,a51aa7f059,QLXOJFTYNV
R003282,2024-07-12T11:10:00,FRANCE,PARIS,4d204e3a26,XXHQTKHFENUVBO
R003283,2024-07-08T02:23:00,FRANCE,TOULOUSE,9c55cfca0e,SEVTQEXXFVYNEIUEB
R003284,2024-06-17T15:14:00,BRAZIL,SALVADOR,17f41a7297,WSNBTHQIDIA
R003285,2024-07-14T00:09:00,GERMANY,BERLIN,eb26df5679,TPGUVSONCQPGHFDG
R003286,2024-06-09T01:44:00,UK,GLASGOW,005df0435b,JEDYVIKZXRHBS
R003287,2024-07-02T20:05:00,GERMANY,BERLIN,958352fc4d,ZMDKYEJBTUSWWVLDHV
R003288,2024-07-04T00:31:00,AUSTRALIA,BRISBANE,0f317cba7e,FAXDMRQQQF_XI_LU_SRX
R003289,2024-07-11T09:05:00,USA,BOSTON,c08f435d4d,JMZKSSWMLUIGKVTPTRI
R003290,2024-07-16T02:24:00,FRANCE,NICE,b2a638e932,QYLRYOLZCFQXZDYKTLM
R003291,2024-07-09T08:28:00,KENYA,NAIROBI,fa7e077a86,OPUWDWNDSXRF
R003292,2024-06-21T11:39:00,CHILE,IQUIQUE,4a8a9b6d4a,TADSKRXXCDGLVPYN
R003293,2024-07-01T22:22:00,AUSTRALIA,MELBOURNE,b05588f97c,XSFWUKNLXVFW
R003294,2024-06-07T11:57:00,UK,GLASGOW,526762fbe1,YCZENDWYFRR
R003295,2024-06-29T16:50:00,FRANCE,LYON,925f7fd885,BSMP_STBIUQJOTSPNM
R003296,2024-06-11T18:55:00,FRANCE,NICE,3a91331956,OZQBYKRNVI
R003297,2024-06-26T17:27:00,USA,SEATTLE,dbd14cef81,JQGHLGLUSINRGTOP
R003298,2024-06-24T15:59:00,CHILE,CONCEPCION,0a6ba2b778,GMIASOURNQ
R003299,2024-07-12T05:56:00,AUSTRALIA,MELBOURNE,78d4ab9731,BMAAB_JUD_PVYQX
R003300,2024-06-28T19:08:00,KENYA,KISUMU,3f650d649b,FPLJCKXBSCTPJABOXUXWQ
R003301,2024-07-04T06:33:00,BRAZIL,RECIFE,01eac06e38,THGLCIVVFFFEVYOOVBU
R003302,2024-06-23T05:06:00,BRAZIL,SALVADOR,6f90f4a31c,YTQAOFKEJVQGUGFZCFCBPS
R003303,2024-06-10T20:32:00,FRANCE,LILLE,e5f966377a,XTQCTOUXPZNITAJVLYI
R003304,2024-06-08T06:53:00,JAPAN,SAPPORO,25be15e88e,GVLWOYQIZAUKEQIO
R003305,2024-06-12T23:53:00,KENYA,NAIROBI,66f1763855,SGUIFRRXERCLRQF
R003306,2024-06-08T05:30:00,CHILE,IQUIQUE,4593bce235,BBVQKFJFFR
R003307,2024-06-23T04:02:00,UK,BIRMINGHAM,be286008d6,SAUCWYLKJDOQRXAYEKI_QW
R003308,2024-07-10T12:32:00,BRAZIL,SALVADOR,455df8693b,VSZATWQIBADKEPK
R003309,2024-06-16T13:35:00,UK,LEEDS,df6ebc181a,ISCFM_EOCQJ_XYNJY
R003310,2024-06-30T21:30:00,GERMANY,COLOGNE,251ad24176,HDTVIYWOGICOSENXS
R003311,2024-06-26T13:10:00,FRANCE,LYON,eeded867aa,TKOTTGOTOL_ZPEKVDYXDI
R003312,2024-06-28T01:14:00,USA,DENVER,b9af408e1a,VEYFOSQBEZ
R003313,2024-06-17T08:37:00,USA,SEATTLE,256fae41c8,TZ_UGCTBLHDIVKDRZJ_
R003314,2024-06-15T16:43:00,CANADA,VANCOUVER,47ea2117f6,JUZBMXXI_LZYLTMVFNGPWD
R003315,2024-06-26T20:40:00,CANADA,OTTAWA,82a7d371fc,LWVYG_MLCMNKVNQ_J
R003316,2024-07-09T01:24:00,GERMANY,COLOGNE,9d5aaed094,PVHOWMWNLNHKRVPBYRPGAO
R003317,2024-06-10T18:25:00,CHILE,SANTIAGO,cc8ae89a7e,XSEYPFZXUQH
R003318,2024-06-16T02:07:00,USA,CHICAGO,1a35f551bc,W_CBWEGFMXUD
R003319,2024-06-27T02:17:00,GERMANY,MUNICH,1ea05ccf01,FHYQGAGBMJU
R003320,2024-06-04T08:07:00,USA,SEATTLE,3c758676c1,HTLJEQZZGCC
R003321,2024-07-01T07:08:00,JAPAN,TOKYO,a97251ef14,EQGZTEZQUUBBEIEEMFC
R003322,2024-07-07T19:49:00,USA,DENVER,e65510641e,LMFEDVUHJLGYNFYB_FZA
R003323,2024-06-17T22:00:00,FRANCE,NICE,5858800408,NVHL_NCTNFJLZ
R003324,2024-06-15T01:20:00,FRANCE,TOULOUSE,03505446cc,XYARGNEYAMQAVBT
R003325,2024-07-09T09:14:00,JAPAN,OSAKA,07b4adf80d,_IHDONZXLP
R003326,2024-07-14T00:27:00,CANADA,MONTREAL,2d2917ef93,MTSJXPBKPOV
R003327,2024-06-25T12:36:00,KENYA,NAIROBI,5fa313ee87,CI_QANTPN_MVTAPYAL
R003328,2024-06-13T17:10:00,GERMANY,BERLIN,245d3d531d,WKJMBUCWYIKU
R003329,2024-06-13T21:25:00,KENYA,KISUMU,8829167e7f,_MZDSQVGZJCGR_PXVBUIP
R003330,2024-06-03T22:24:00,AUSTRALIA,PERTH,7cd5b4cb8b,BWOX_GJVAOG_HVF_BPF
R003331,2024-07-08T03:02:00,UK,GLASGOW,e5cc04ce7f,OXJFKEBVEIRWVSDHIDYXDQ
R003332,2024-07-08T16:26:00,CHILE,VALPARAISO,3b7bb58282,LZEOQTMVWXZCCVL
R003333,2024-07-06T09:46:00,CANADA,MONTREAL,d6cf385b13,SPZMAKZOWHXD
R003334,2024-06-12T05:28:00,AUSTRALIA,MELBOURNE,928cebbf7e,IDSPSFVWPVY
R003335,2024-06-05T01:22:00,UK,MANCHESTER,1ef9df1e2e,DMDEEVK_APTQZSZM
R003336,2024-06-19T19:55:00,CHILE,IQUIQUE,d0560708e7,SQWHCJIM_YNR
R003337,2024-06-23T18:03:00,KENYA,KISUMU,fcc9906bfd,HJZJYZITKY
R003338,2024-06-04T14:35:00,JAPAN,SAPPORO,5589af54fd,CMWNKKVKTLOMDBPFXRZAQX
R003339,2024-07-12T11:29:00,GERMANY,COLOGNE,9bffe210b4,MRXZALLFNGTXYZRKV
R003340,2024-06-25T18:14:00,KENYA,MOMBASA,15786b3a07,YQIUEOXJYUK
R003341,2024-07-12T04:35:00,FRANCE,LILLE,6a3fac696a,OVXEATUF_VVOHWG
R003342,2024-06-18T05:46:00,JAPAN,OSAKA,b6ce8a160c,NB__WZBPEY
R003343,2024-06-12T02:50:00,UK,LEEDS,6bce2529e8,YUZAPLEZZCDGIQRUNSDRL
R003344,2024-06-09T14:24:00,JAPAN,TOKYO,4d101a2c5f,VGPORZXAUJRJCDTZBBK
R003345,2024-06-13T17:00:00,FRANCE,NICE,abe0508ec8,_TCFKTLRORQWXNJPMNG
R003346,2024-06-03T03:04:00,GERMANY,MUNICH,3751f59218,CCTCCGIUJYTQV
R003347,2024-06-20T07:26:00,AUSTRALIA,SYDNEY,907a7eeec5,VBJG_SVEEKOVPBDHTBGXV
R003348,2024-06-20T01:28:00,KENYA,NAIROBI,64c144ac1a,JPIPNYZMCPJRMABEJGQH
R003349,2024-06-07T06:44:00,KENYA,KISUMU,905b7fa0d6,MMEMQYEQMSTTTQTCYQKL
R003350,2024-07-10T21:21:00,USA,DENVER,cc2047c7c2,OQIBEBOPZEA
R003351,2024-06-07T12:12:00,CHILE,IQUIQUE,26c4c82e55,BWQUSSAOWFFRSQMRBTUKU
R003352,2024-06-20T22:32:00,UK,LONDON,d7711ecc8e,OUJNCXJO_OOKJQDGC
R003353,2024-06-12T04:17:00,FRANCE,PARIS,47e0c5d425,FDSNYFUIXKW
R003354,2024-06-30T05:58:00,AUSTRALIA,PERTH,cfe3fac1b3,UXMXGTPEKYRGMJEVF
R003355,2024-06-01T22:26:00,GERMANY,MUNICH,c6c9c8e373,NVYZKFVUKJYZPWR
R003356,2024-07-02T04:11:00,FRANCE,TOULOUSE,fc2c5c3281,AMTKDXNRHL
R003357,2024-06-29T17:01:00,BRAZIL,SAOPAULO,77f5690932,_RGLNENEITSSNKCRXDK
R003358,2024-07-06T08:49:00,CHILE,IQUIQUE,3f2b18daa6,UJSVRKJMRXHVXFQWHAH
R003359,2024-06-13T08:20:00,CHILE,VALPARAISO,62ff47dff8,RDZNBMBQIIJULZWRZ
R003360,2024-06-11T20:58:00,JAPAN,TOKYO,32962f18cc,JQLALPJCUNRT
R003361,2024-06-13T11:47:00,GERMANY,MUNICH,4d39c82194,KD_HGKQVMCHJLOSDKDFB
R003362,2024-06-26T20:56:00,KENYA,MOMBASA,1c1b99f670,VQPARQFUZXYA
R003363,2024-07-06T03:49:00,UK,BIRMINGHAM,1edb3b4741,ZQRZZEQOBI
R003364,2024-06-23T04:57:00,GERMANY,MUNICH,2aa920a63f,BSROUHFMVYNMTN_CSZTR
R003365,2024-06-30T07:59:00,GERMANY,HAMBURG,cebd110ddc,QUMSKKWS_RMFMHDBQGLF
R003366,2024-06-07T05:40:00,UK,LONDON,d06dae20bb,VLSTVUFBSVC
R003367,2024-06-29T00:01:00,KENYA,ELDORET,fbf87e05d6,OMQNXRCQJZVWRIETOGA
R003368,2024-06-25T15:52:00,FRANCE,NICE,e0a9ab29e5,PLMMJAEEVN
R003369,2024-06-15T10:36:00,INDIA,INDORE,0901e79d06,UELKDNZIBLMY
R003370,2024-06-23T11:45:00,KENYA,ELDORET,7c133b54f1,FSCEFGFOLFWLKUS
R003371,2024-06-27T20:07:00,JAPAN,FUKUOKA,14c4410cd2,VCE_NIIOUS_
R003372,2024-07-12T19:13:00,FRANCE,NICE,fc1da9fb64,JNZUHSFYFLIWSSVOB
R003373,2024-07-07T16:35:00,BRAZIL,CURITIBA,a814df8f23,FPNQLTJZZYZQUYQW
R003374,2024-06-30T04:06:00,JAPAN,SAPPORO,1d50907333,QUDWMQDLJNLBGSMP
R003375,2024-06-05T08:07:00,UK,GLASGOW,e35f37790f,GTXKCTCLGNIB
R003376,2024-06-26T22:11:00,CHILE,IQUIQUE,01a6de2ff5,ARCBHJRJHS
R003377,2024-06-09T12:46:00,KENYA,NAIROBI,6daa57fc7c,OECYTRFASUUWACC_B
R003378,2024-06-05T04:51:00,FRANCE,PARIS,154e3717fd,ECAOJHIK_SPLENMYTBRIYJ
R003379,2024-06-28T06:57:00,GERMANY,COLOGNE,2dbf99a028,HKFSK_IEIOP_AMWT
R003380,2024-07-03T06:46:00,JAPAN,OSAKA,279e818ea5,HLWXOAIZ_P
R003381,2024-07-01T01:38:00,CHILE,IQUIQUE,46049f4fd5,EXSLDBQJDBXG_E
R003382,2024-07-04T01:15:00,UK,BIRMINGHAM,9172065eb9,LUQABTRYEYMRPCIAPQ
R003383,2024-07-04T11:18:00,BRAZIL,SAOPAULO,03019ab482,GZNTHPCWISHKCJNO_IU
R003384,2024-07-14T04:04:00,KENYA,NAIROBI,b42142d6a3,NGLDIKLCGEFFLQGJ
R003385,2024-07-09T20:48:00,AUSTRALIA,PERTH,2abe444d2a,QJP_FYFCDWFIWYEAO
R003386,2024-06-15T11:47:00,CANADA,TORONTO,9c8a79775b,OPDOLEIERWGFWTUCY
R003387,2024-06-18T01:55:00,BRAZIL,SAOPAULO,f79ffd3ce0,XBSIPSBVIHQCUGASQMQH
R003388,2024-06-26T23:08:00,CHILE,SANTIAGO,303b48256a,XDEDXZDC__ZGECW
R003389,2024-06-30T00:11:00,JAPAN,NAGOYA,054e46edb7,QRZQEEEDEQDMPQH
R003390,2024-06-09T17:27:00,CANADA,MONTREAL,ea2aa82985,PJTQ_PXXGN
R003391,2024-07-05T15:56:00,KENYA,NAKURU,4532a34d05,VHCPWIJETNVQGYFXLM
R003392,2024-06-23T00:23:00,CANADA,CALGARY,475fb67f61,AGTCZTGSNHJKUL
R003393,2024-06-02T06:22:00,CANADA,TORONTO,0d4f857d25,OWOFERFNWMJMJB
R003394,2024-07-04T03:45:00,CANADA,MONTREAL,3427426b2a,KARUAMAEUEHAWUDVNECYY
R003395,2024-06-03T01:49:00,CANADA,VANCOUVER,4e57c0c222,GLVKRMGSSQWY
R003396,2024-07-02T12:26:00,AUSTRALIA,MELBOURNE,3d74ca8743,YQID_SQXOEQAIOVCFUE
R003397,2024-07-03T21:07:00,CHILE,SANTIAGO,9ab5cb2391,KYGIHZSCMVNFXULL
R003398,2024-06-27T18:24:00,KENYA,KISUMU,5028a415cf,VONYGGLVSLAPW
R003399,2024-07-04T20:03:00,CANADA,CALGARY,4150843c6b,PNEMXVLIRJQO_HQTGL
R003400,2024-06-29T00:37:00,KENYA,NAIROBI,b1ca357aa2,CCHHYUWSMQKOENNPOSE
R003401,2024-06-22T23:29:00,KENYA,NAKURU,cf09bad2b0,SOHGCVZVAYI
R003402,2024-06-23T03:58:00,UK,BIRMINGHAM,814787e63a,WGFV_ZMPSEYVQPXZE
R003403,2024-06-02T01:39:00,KENYA,KISUMU,2341506a46,_PXHQTKWMR
R003404,2024-07-13T23:35:00,CHILE,ARICA,2741c4bee4,LENJKVRHTQSXHZN
R003405,2024-07-07T16:50:00,UK,BIRMINGHAM,ffe6ecf5d2,ESQBHMBLOHHKZ
R003406,2024-06-17T11:46:00,CHILE,CONCEPCION,c628d9678a,SNUMXKOYQE_
R003407,2024-06-19T02:38:00,JAPAN,FUKUOKA,c9c2d642bb,P_FGVIXKFVXYBIHJZIOPP
R003408,2024-07-15T19:29:00,FRANCE,NICE,b72ad9d0b8,VDLFAIKPKSERX
R003409,2024-06-01T12:28:00,BRAZIL,CURITIBA,d82fd130b1,OWXPODGDVTNAKSJ
R003410,2024-06-18T13:18:00,GERMANY,FRANKFURT,bd4fd45362,GVA_DLMSZKZRX
R003411,2024-07-12T15:51:00,KENYA,KISUMU,f0ef32268c,A_QGGPQJSKQOGJE
R003412,2024-06-26T00:47:00,BRAZIL,SALVADOR,3d71727362,EDM_TLGWDWWLJLN
R003413,2024-06-10T12:32:00,AUSTRALIA,SYDNEY,519a6a83f4,V_IYWGJGCLJJXXSDTIKYGF
R003414,2024-06-13T09:47:00,BRAZIL,SAOPAULO,6c17e1189f,JCEFRXTKCERGZ
R003415,2024-06-03T12:19:00,BRAZIL,SALVADOR,ae0acaf020,C_UUXUFYLVMBMR
R003416,2024-06-01T22:13:00,KENYA,NAKURU,f0ba3f7f11,MFZ_XYVPIAPJTAV
R003417,2024-07-04T06:20:00,CHILE,CONCEPCION,4880c1171f,SICEJMVAQIWP
R003418,2024-06-12T22:43:00,JAPAN,FUKUOKA,270d4300eb,AXBNS_MOSBWOGUSVGJX_NO
R003419,2024-07-15T22:51:00,USA,BOSTON,1dc7fd110c,ZNK_YIGX_YVKGQY
R003420,2024-06-01T20:54:00,BRAZIL,SAOPAULO,280237f340,LLMOTXIUFLHWFNT
R003421,2024-06-13T22:11:00,JAPAN,SAPPORO,dd08d47b10,XI_TEPLLGP_UBGWEAFVSRB
R003422,2024-07-13T22:53:00,UK,LEEDS,a9d763d848,_RBROUVVBID
R003423,2024-06-08T11:14:00,FRANCE,NICE,71fe83a938,NSUZN_PC_JYEKGG
R003424,2024-07-13T06:01:00,AUSTRALIA,MELBOURNE,32d453c365,ALHMBCJE_ANGY
R003425,2024-07-01T11:41:00,AUSTRALIA,MELBOURNE,a69e45e52f,HQEWEEF_SOIULMYFYJ
R003426,2024-07-12T10:01:00,CHILE,IQUIQUE,12e6151f3b,DYHQQJBVVM_JFYZQRUU
R003427,2024-06-06T03:07:00,CANADA,MONTREAL,de6976df41,ZRSNC_H_OKSWRWHS
R003428,2024-06-19T02:52:00,BRAZIL,SAOPAULO,e12663aa8c,DKYUFEDBIKVRWWPO
R003429,2024-06-21T12:14:00,GERMANY,MUNICH,cc192ccca3,LCEQHXPBGNRQOOH
R003430,2024-06-13T12:36:00,USA,CHICAGO,44c370aee4,ZLOAMZYDRZTSZGCBCA
R003431,2024-07-04T22:43:00,CANADA,MONTREAL,d6142c685e,UAQVUSSBXMHPDVEWKIKD
R003432,2024-07-10T21:48:00,BRAZIL,CURITIBA,a0b35e839e,WJEGPRLCRVNXK_ZLQECBE_
R003433,2024-06-29T17:53:00,GERMANY,BERLIN,12bdafad05,V_MSCVWVXWJCWELR
R003434,2024-07-03T14:40:00,AUSTRALIA,MELBOURNE,61c2b22fcc,OLIPXVJDGUWJOEBC
R003435,2024-06-25T04:29:00,BRAZIL,SALVADOR,25ce1c61f9,NEKZRHSF_OKKL_ZSHA
